company_name,company_id,locations,industries,size,description,tags,twitter,company_page,job_page,logo_link
MarketAxess,12223,"Amsterdam, Netherlands;Boston, MA;Hong Kong;London, United Kingdom;New York, NY;Singapore;São Paulo, Brazil",Financial Services;Fintech;Technology;Trading,"{'name': 'Medium Size', 'short_name': 'medium'}",MarketAxess is transforming how the global fixed-income marketplace connects and transacts through their electronic bond trading platform.,,,https://www.themuse.com/companies/marketaxess,https://www.themuse.com/search/jobs/c-marketaxess,https://assets.themuse.com/uploaded/companies/12223/small_logo.png?v=a8b92d7de6a19593fda1de265da39480a21972f66431eef9b997cfb9ccc49ea2
Moody's,15000245,"New York, NY",Financial Services,"{'name': 'Large Size', 'short_name': 'large'}",,,,https://www.themuse.com/companies/moodys,https://www.themuse.com/search/jobs/c-moodys,https://assets.themuse.com/uploaded/companies/15000245/small_logo.png
Valence,12277,"Atlanta, GA;Dallas, TX;San Francisco, CA;Santa Monica, CA",Social Good;Technology,"{'name': 'Small Size', 'short_name': 'small'}",Valence is a platform and global community on a mission to create new pathways to success for Black professionals. ,,,https://www.themuse.com/companies/valence,https://www.themuse.com/search/jobs/c-valence,https://assets.themuse.com/uploaded/companies/12277/small_logo.png?v=985a5a80453a61f2130c298d69cb78826de47ed32d97692121e6eea94a9f47ef
Best Buy,12361,"Richfield, MN",Consumer Goods & Services,"{'name': 'Small Size', 'short_name': 'small'}",TBD,,,https://www.themuse.com/companies/bestbuy,https://www.themuse.com/search/jobs/c-bestbuy,https://assets.themuse.com/uploaded/companies/12361/small_logo.png?v=cca82ab440189ea8aca0cea70d2efd3bb26d218297e85ea5e2a9784166ea6658
Optiv,15000472,"Bangalore, India;Denver, CO;Kansas City, KS",Consulting;Information Technology,"{'name': 'Large Size', 'short_name': 'large'}","Optiv is the cyber advisory and solutions leader, delivering strategic and technical expertise to nearly 6,000 companies across every major industry. We partner with organizations to advise, deploy and operate cybersecurity programs from strategy and managed security services to risk, integration and technology solutions.

Our real-world experience, deep vertical expertise and diverse teams enable us to face any challenge with confidence. Our adaptive approach continually assesses risk in the context of cyber and broader objectives to secure today’s business and fortify it for the future.",,,https://www.themuse.com/companies/optiv,https://www.themuse.com/search/jobs/c-optiv,https://assets.themuse.com/uploaded/companies/15000472/small_logo.png
Yandex,12295,"Moscow, Russia",Technology,"{'name': 'Small Size', 'short_name': 'small'}",TBD,,,https://www.themuse.com/companies/yandex,https://www.themuse.com/search/jobs/c-yandex,https://assets.themuse.com/uploaded/companies/12295/small_logo.png?v=d8727992b98514b816652e2057f82a6ca7d2f533ca1113ff910e28659304dcb3
Ampersand,15000321,"Addison, TX;Beverly Hills, CA;Boston, MA;Buckhead, GA;Chevy Chase, MD;Chicago, IL;Clifton, NJ;Manhattan, NY;Minneapolis, MN;San Francisco, CA;Southfield, MI",Advertising and Agencies;Technology,"{'name': 'Large Size', 'short_name': 'large'}","Reaching 117 million households, Ampersand is the trusted partner for advertisers to successfully reach their target audiences. Partners use Ampersand to successfully pinpoint their campaigns to the correct audiences.",,,https://www.themuse.com/companies/ampersand,https://www.themuse.com/search/jobs/c-ampersand,https://assets.themuse.com/uploaded/companies/15000321/small_logo.png
"J. J. Keller & Associates, Inc.",15000107,"Neenah, WI",Client Services;Consulting;Software;Technology,"{'name': 'Large Size', 'short_name': 'large'}","At J. J. Keller, we protect people and the businesses they run, and that’s work that truly matters.",,,https://www.themuse.com/companies/jjkellerassociatesinc,https://www.themuse.com/search/jobs/c-jjkellerassociatesinc,https://assets.themuse.com/uploaded/companies/15000107/small_logo.png?v=602ebb176eb965cf1104db81bc798892f39d48248b5c2ab800898e14a4596f43
American Family Insurance,15000250,"Madison, WI",Insurance,"{'name': 'Large Size', 'short_name': 'large'}",,,,https://www.themuse.com/companies/americanfamilyinsurance,https://www.themuse.com/search/jobs/c-americanfamilyinsurance,https://assets.themuse.com/uploaded/companies/15000250/small_logo.png
H&M,15000326,"New York, NY;Secaucus, NJ;Stockholm, Sweden",Fashion & Beauty;Retail,"{'name': 'Large Size', 'short_name': 'large'}","We are a fashion brand that offers the latest styles and inspiration, and customers can find everything from fashion pieces and unique designer collaborations to affordable wardrobe essentials. It’s our firm belief that if people express their true selves more freely and confidently, the world will be a better place. 

Our business idea is fashion & quality at the best price in a sustainable way.",,,https://www.themuse.com/companies/hm,https://www.themuse.com/search/jobs/c-hm,https://assets.themuse.com/uploaded/companies/15000326/small_logo.png
Dialpad,12228,"San Francisco, CA",,"{'name': 'Small Size', 'short_name': 'small'}",TBD,,,https://www.themuse.com/companies/dialpad,https://www.themuse.com/search/jobs/c-dialpad,https://assets.themuse.com/uploaded/companies/12228/small_logo.png?v=6b4166b52b72e57a0c91d81a1d4c0fd64a67c91e35866e7c793dfb2bf2408ec8
BRICK Education Network,12021,"Newark, NJ",Education,"{'name': 'Small Size', 'short_name': 'small'}",TBD,,,https://www.themuse.com/companies/brickeducationnetwork,https://www.themuse.com/search/jobs/c-brickeducationnetwork,https://assets.themuse.com/uploaded/companies/12021/small_logo.png?v=b8281b929348007fd30376ba200e789e82ab7437e930def8dcce1679a22fa8ce
Eze Castle Integration,12051,"Boston, MA;New York, NY",Technology,"{'name': 'Small Size', 'short_name': 'small'}","We help build organizations, review current IT landscapes, and provide tailored, tech-savvy guidance that is unique and industry-leading.",,,https://www.themuse.com/companies/ezecastleintegration,https://www.themuse.com/search/jobs/c-ezecastleintegration,https://assets.themuse.com/uploaded/companies/12051/small_logo.png?v=c4afdc6b868b1b9582d1c6e4f94775ae4d0f170599fdd0c901bef5304f5ba38f
Health-E Commerce,15000026,Flexible / Remote,Consumer Goods & Services;Healthcare,"{'name': 'Small Size', 'short_name': 'small'}","At Health-E Commerce, we believe in untangling and simplifying the health and wellness benefits marketplace.",,,https://www.themuse.com/companies/healthecommerce,https://www.themuse.com/search/jobs/c-healthecommerce,https://assets.themuse.com/uploaded/companies/15000026/small_logo.png?v=911c847da122b81d21b7906225ad0c1db06b3223820a231c677cd55187cec9aa
Merck,12075,"Rahway, NJ",Healthcare,"{'name': 'Large Size', 'short_name': 'large'}","Merck is a leading biopharmaceutical company driven to impact communities, improve lives, and inspire growth, health, and innovation.
",,,https://www.themuse.com/companies/merck,https://www.themuse.com/search/jobs/c-merck,https://assets.themuse.com/uploaded/companies/12075/small_logo.png?v=7e7557e0be7e18c48b6512fe8decdde453e1e5667942daa25e16f82fd17b803b
"Tile, Inc.",12107,"San Mateo, CA;Vancouver, Canada",Consumer Goods & Services;Engineering;Technology,"{'name': 'Medium Size', 'short_name': 'medium'}",Tile helps people locate the things that matter to them most.,,,https://www.themuse.com/companies/tileinc,https://www.themuse.com/search/jobs/c-tileinc,https://assets.themuse.com/uploaded/companies/12107/small_logo.png?v=863ff187f409dbb4cdfd3789dd4fc255cd0e8c0b4d986ea23451f3c407692cf4
Carta,15000081,"Brisbane, Australia;Lakewood, NJ;New York, NY;Rio de Janeiro, Brazil;Salt Lake City, UT;San Francisco, CA;Seattle, WA;Singapore;Sydney, Australia;Waterloo, Canada",Financial Services;Fintech;Software;Technology,"{'name': 'Large Size', 'short_name': 'large'}",Carta is a cap table management SaaS company on a mission to give more employees ownership in the companies they build.,,,https://www.themuse.com/companies/carta,https://www.themuse.com/search/jobs/c-carta,https://assets.themuse.com/uploaded/companies/15000081/small_logo.png?v=f5720f6f52a421daeed1ad833507d60b8d7a1ed6d1e4a36e6caa06e21a187108
iMentor,15000173,"Baltimore, MD;Chicago, IL;New York, NY;Oakland, CA",Education;Non-Profit;Social Good;Technology,"{'name': 'Medium Size', 'short_name': 'medium'}","Our model harnesses the power of long-term, personal relationships to help students succeed. We partner with high schools in communities in which a majority of students served will be first-generation college graduates. Each year, we recruit thousands of volunteers who commit to mentor a high school student for four years.",,,https://www.themuse.com/companies/imentor,https://www.themuse.com/search/jobs/c-imentor,https://assets.themuse.com/uploaded/companies/15000173/small_logo.png
Bristol Myers Squibb,12168,"Boudry, Switzerland;Devens, MA;Lawrenceville, NJ;Manhattan, NY;Redwood City, CA;Seattle, WA;Shanghai, China;Summit, NJ;Syracuse, NY;Tampa, FL",Biotechnology;Engineering;Healthcare;Manufacturing,"{'name': 'Large Size', 'short_name': 'large'}","Bristol Myers Squibb is dedicated to discovering, developing, and delivering innovative medicines that help patients prevail over serious diseases.",,,https://www.themuse.com/companies/bristolmyerssquibb,https://www.themuse.com/search/jobs/c-bristolmyerssquibb,https://assets.themuse.com/uploaded/companies/12168/small_logo.png?v=31fe5c2f242e04b472d159d7fda848d0a5b1f48b2ffdf6a24aabc75a1e0bfea2
